x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.00284887431165755,0.0028586948498489605,0.002837438516246541,0.9032546445035227,0.968400724735882,0.9683993341228253,0.9684014607200965,0.9684041028849043,
error_ratio_std,0.001786105513039815,0.0017848143221896196,0.0017695179473014406,0.12550548372960163,0.033898752334737756,0.03390068025202742,0.03390593434291059,0.033902271159594995,
N,3,3,3,3,3,3,3,3,
depth,5,5,5,5,5,5,5,5,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,0.00035389264424641925,
time std(ideal),2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,2.1419078357626698e-05,
time(noise),0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,0.0012974739074707031,
time std(noise),2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,2.5568285286891377e-05,
time(LRET),0.001995086669921875,0.002009868621826172,0.0019697348276774087,0.001867214838663737,0.001818259557088216,0.001793225606282552,0.0018211205800374348,0.001809994379679362,
time std(LRET),0.00015657307086912707,0.00015907159430477694,0.00012352081842310192,2.6731485229290733e-05,3.730385263208094e-05,3.837494151776032e-05,1.981059301701684e-05,4.7744209276250526e-05,
