x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.00315953811994667,0.0027256570672956394,0.0028687773328563994,0.9106242033372925,0.9462490623803453,0.9462421820141191,0.9462477475733163,0.946239951640842,
error_ratio_std,0.0020369732423595813,0.001691402008040687,0.0017732560222126186,0.06820663071405773,0.07302068274253971,0.07302368956502811,0.07302650360079098,0.07303163133462161,
N,3,3,3,3,3,3,3,3,
depth,7,7,7,7,7,7,7,7,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,0.0004982948303222656,
time std(ideal),2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,2.0466074508293165e-05,
time(noise),0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,0.0018243789672851562,
time std(noise),2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,2.622676617176336e-05,
time(LRET),0.002709627151489258,0.002642949422200521,0.002651691436767578,0.0025873184204101562,0.002506256103515625,0.0025049845377604165,0.002494335174560547,0.002511898676554362,
time std(LRET),0.00016819930874601335,0.00014081186887634017,0.000197797298974932,6.419646223135006e-05,1.3993092230425577e-05,3.311263188679959e-06,4.984374047691922e-05,5.603811616585033e-05,
