x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
error_ratio_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
N,1,1,1,1,1,1,1,1,
depth,1,1,1,1,1,1,1,1,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,9.377797444661458e-05,
time std(ideal),3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,3.78779688462522e-05,
time(noise),0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,0.00015997886657714844,
time std(noise),2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,2.995420536271272e-05,
time(LRET),0.00021258989969889322,0.00018509229024251303,0.00018421808878580728,0.00018032391866048178,0.00019351641337076822,0.00019017855326334635,0.00018008550008138022,0.00018111864725748697,
time std(LRET),1.4495030458070945e-05,1.321497690543802e-05,1.525050839272942e-05,1.1682240056999816e-05,1.4201868961126377e-05,1.4497644608885682e-05,1.2151293694856664e-05,1.246837738636752e-05,
