x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,7.949542439164864e-06,7.949542439164864e-06,7.949542439164864e-06,0.7012912966375043,0.8037253933985795,0.8037253933985795,0.8037253933985795,0.8037253933985795,
error_ratio_std,1.1242350732127447e-05,1.1242350732127447e-05,1.1242350732127447e-05,0.19955849696928746,0.1746215532881413,0.1746215532881413,0.1746215532881413,0.1746215532881413,
N,1,1,1,1,1,1,1,1,
depth,9,9,9,9,9,9,9,9,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,0.00028451283772786457,
time std(ideal),6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,6.156967146633963e-06,
time(noise),0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,0.0007577737172444662,
time std(noise),7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,7.4186967405414356e-06,
time(LRET),0.0008320808410644531,0.0008629957834879557,0.000839392344156901,0.0011235872904459636,0.0011730194091796875,0.001150687535603841,0.0011690457661946614,0.0011461575826009114,
time std(LRET),1.91062407585613e-05,4.7825100359324675e-05,1.6797186296619294e-05,4.114146530549017e-05,1.1529865953650242e-05,1.0763805995519646e-05,2.851027228856011e-05,1.9059904879195884e-05,
