x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,1.1107068054194347e-05,1.1107068054194347e-05,1.1107068054194347e-05,0.7700291277589394,0.8260016665915604,0.8260016665915604,0.8260016665915604,0.8260016665915604,
error_ratio_std,1.5707766280442586e-05,1.5707766280442586e-05,1.5707766280442586e-05,0.16932682391517098,0.16892986363959317,0.16892986363959317,0.16892986363959317,0.16892986363959317,
N,1,1,1,1,1,1,1,1,
depth,7,7,7,7,7,7,7,7,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,0.00023627281188964844,
time std(ideal),1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,1.959968940216504e-05,
time(noise),0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,0.0006187756856282552,
time std(noise),1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,1.973200839891416e-05,
time(LRET),0.0006825923919677734,0.0007080237070719401,0.0006899038950602213,0.0009196599324544271,0.000930945078531901,0.0009235541025797526,0.0009196599324544271,0.0009379386901855469,
time std(LRET),1.5393546226403508e-05,1.7756805131708605e-05,2.2798878348157534e-05,7.714191053625585e-06,1.5234348140739405e-05,1.4450517539274944e-05,1.266738550406642e-05,1.9834171374911668e-05,
