x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.0259115067020079,0.027879538701641105,0.030941255530463438,0.6344403066962377,0.9840866521806167,0.9840823999803541,0.9840839596096078,0.9840836504745174,
error_ratio_std,0.002885544321208997,0.0044226208489928235,0.008639948678345378,0.07841997781360849,0.004958401964620584,0.004958349952019342,0.004951554339109001,0.004957063330641917,
N,9,9,9,9,9,9,9,9,
depth,7,7,7,7,7,7,7,7,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,0.0025669733683268228,
time std(ideal),0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,0.0001657822902346899,
time(noise),1.3746692339579265,1.3746692339579265,1.3746692339579265,1.3746692339579265,1.3746692339579265,1.3746692339579265,1.3746692339579265,1.3746692339579265,
time std(noise),0.010581313851039725,0.010581313851039725,0.010581313851039725,0.010581313851039725,0.010581313851039725,0.010581313851039725,0.010581313851039725,0.010581313851039725,
time(LRET),0.07146875063578288,0.08162649472554524,0.06825423240661621,0.028545379638671875,0.010075966517130533,0.010095834732055664,0.010066350301106771,0.01009980837504069,
time std(LRET),0.022342137652327065,0.04586209139161314,0.02860597684367992,0.008665357708736754,0.0001346141691949906,0.00011030993245157166,0.0001536631119524533,0.00015649624736483342,
