x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.04008126772835479,0.07896587961412753,0.08152590649181947,0.7128320776019946,0.9958420238544283,0.9958489838119421,0.9958492463741245,0.9958465880505386,
error_ratio_std,0.0012326206077722807,0.0021946266868518895,0.004191567471085865,0.13290935787503966,0.01196130582618593,0.011956935800817362,0.011959527722374557,0.011960999791138611,
N,13,13,13,13,13,13,13,13,
depth,13,13,13,13,13,13,13,13,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.5834503968556722,0.5834503968556722,0.5834503968556722,0.5834503968556722,0.5834503968556722,0.5834503968556722,0.5834503968556722,0.5834503968556722,
time std(ideal),0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,0.0005472632571925938,
time(noise),1013.3717694282532,1013.3717694282532,1013.3717694282532,1013.3717694282532,1013.3717694282532,1013.3717694282532,1013.3717694282532,1013.3717694282532,
time std(noise),8.194457983981891,8.194457983981891,8.194457983981891,8.194457983981891,8.194457983981891,8.194457983981891,8.194457983981891,8.194457983981891,
time(LRET),14.233481407165527,9.226682504018148,8.62050485610962,1.9576752185821533,0.5772132873535156,0.575861930847168,0.5758560498555502,0.5776863098144531,
time std(LRET),2.924700400391659,1.799443937317887,1.0140880884606411,0.5955230627835433,0.0028674228203271804,0.004777281546994599,0.0037905801233934964,0.005545052885591961,
