x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.012037974049089559,0.015452340317326093,0.035418413906938485,0.8058154455621246,0.9265782860214138,0.9265783466163585,0.9265698045933294,0.9265810427226158,
error_ratio_std,0.0024130321684533254,0.004472676824514527,0.011293148220812652,0.045495172692161835,0.05662222112846292,0.056612394696589435,0.05661506566483052,0.056614868489848896,
N,9,9,9,9,9,9,9,9,
depth,7,7,7,7,7,7,7,7,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.004083553949991862,0.004083553949991862,0.004083553949991862,0.004083553949991862,0.004083553949991862,0.004083553949991862,0.004083553949991862,0.004083553949991862,
time std(ideal),0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,0.00015744598476622503,
time(noise),1.3816909790039062,1.3816909790039062,1.3816909790039062,1.3816909790039062,1.3816909790039062,1.3816909790039062,1.3816909790039062,1.3816909790039062,
time std(noise),0.01590933006672711,0.01590933006672711,0.01590933006672711,0.01590933006672711,0.01590933006672711,0.01590933006672711,0.01590933006672711,0.01590933006672711,
time(LRET),0.024906635284423828,0.023759841918945312,0.020754178365071613,0.013508001963297525,0.010397911071777344,0.010411898295084635,0.010394970575968424,0.010399818420410156,
time std(LRET),0.0028149947519123695,0.0036121031521943628,0.0033734500284317544,0.00039044415026542976,0.00013403493026430973,0.00012494730988827385,0.0001596154171213881,0.00015193992862547624,
