x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,nan,nan,nan,nan,nan,nan,nan,nan,
error_ratio_std,nan,nan,nan,nan,nan,nan,nan,nan,
N,1,1,1,1,1,1,1,1,
depth,1,1,1,1,1,1,1,1,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,8.869171142578125e-05,
time std(ideal),2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,2.941226009398717e-05,
time(noise),0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,0.0011219183603922527,
time std(noise),0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,0.0012908785579339853,
time(LRET),0.0031029383341471353,0.00020607312520345053,0.00018707911173502603,0.00018596649169921875,0.0001998742421468099,0.00018604596455891928,0.0001842975616455078,0.0001998742421468099,
time std(LRET),0.004074151978867024,1.7290781343425004e-05,1.1599226547839455e-05,1.1879531187092333e-05,1.9583570438468128e-05,1.1589421160379856e-05,1.1917749616721787e-05,3.088561140046226e-05,
