x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.019394497294464852,0.02321193653565065,0.10825156917067902,0.6455810791396769,0.8447459841771748,0.844748612106564,0.8447353993109993,0.8447413044841351,
error_ratio_std,0.0026901232163080314,0.0003932009016489511,0.04849406086090259,0.16584293377397508,0.027708910325312166,0.02769343526191683,0.027701144151615734,0.027700609544811506,
N,11,11,11,11,11,11,11,11,
depth,11,11,11,11,11,11,11,11,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.045711517333984375,0.045711517333984375,0.045711517333984375,0.045711517333984375,0.045711517333984375,0.045711517333984375,0.045711517333984375,0.045711517333984375,
time std(ideal),0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,0.0005855912030763907,
time(noise),46.90682005882263,46.90682005882263,46.90682005882263,46.90682005882263,46.90682005882263,46.90682005882263,46.90682005882263,46.90682005882263,
time std(noise),0.7114626669028979,0.7114626669028979,0.7114626669028979,0.7114626669028979,0.7114626669028979,0.7114626669028979,0.7114626669028979,0.7114626669028979,
time(LRET),0.4063456853230794,0.374395211537679,0.2530032793680827,0.07671022415161133,0.0579690138498942,0.05778670310974121,0.057633002599080406,0.05759326616923014,
time std(LRET),0.1438951919559853,0.1239278452730569,0.04901548234146431,0.0059707829361737436,0.0011662557055733065,0.0009877403486928834,0.0011368063591387075,0.0008360895133204395,
