x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.0001983098707081418,0.00018122306798481523,0.00034943057300590327,0.47777075265544844,0.4777626035649189,0.4777626035649189,0.47777495863765734,0.4777778502504259,
error_ratio_std,0.00011934282796715988,9.803479600986272e-05,9.793906570198591e-05,0.4093232809908973,0.4093241772399799,0.4093241772399799,0.40932281853691194,0.4093225006496341,
N,13,13,13,13,13,13,13,13,
depth,1,1,1,1,1,1,1,1,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.5614250500996908,0.5614250500996908,0.5614250500996908,0.5614250500996908,0.5614250500996908,0.5614250500996908,0.5614250500996908,0.5614250500996908,
time std(ideal),0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,0.00019605086291526783,
time(noise),79.66739026705424,79.66739026705424,79.66739026705424,79.66739026705424,79.66739026705424,79.66739026705424,79.66739026705424,79.66739026705424,
time std(noise),1.3237014236229916,1.3237014236229916,1.3237014236229916,1.3237014236229916,1.3237014236229916,1.3237014236229916,1.3237014236229916,1.3237014236229916,
time(LRET),0.3485557238260905,0.34554068247477215,0.3438618977864583,0.3423271179199219,0.34169761339823407,0.3414488633473714,0.3417046070098877,0.43461012840270996,
time std(LRET),0.001609240474735932,0.0028982753372981886,0.0011808164733336467,0.0005533137239240113,0.0008741861472089746,3.70771341071642e-05,0.0007138173422062731,0.1059778351805347,
