x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.010121853053368261,0.013968735156445644,0.10501065763641748,0.8235373741827,0.91064244420965,0.9106157111112075,0.9106242542728938,0.9106275090634514,
error_ratio_std,0.0031444840202283593,0.0065646248297679625,0.0033878985832625527,0.09024927780067302,0.05365739463118507,0.05366955966743581,0.05368118915234549,0.0536669794044545,
N,5,5,5,5,5,5,5,5,
depth,13,13,13,13,13,13,13,13,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,0.0014425913492838542,
time std(ideal),9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,9.8660426096767e-05,
time(noise),0.013028462727864584,0.013028462727864584,0.013028462727864584,0.013028462727864584,0.013028462727864584,0.013028462727864584,0.013028462727864584,0.013028462727864584,
time std(noise),0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,0.0002417037911974667,
time(LRET),0.015885353088378906,0.015283981959025065,0.014183521270751953,0.008092959721883139,0.007809003194173177,0.007858912150065104,0.007859547932942709,0.007815996805826822,
time std(LRET),0.0021337734508338844,0.0022869535499788094,0.003183699842452562,0.0004019231118311361,0.0001464172647342558,0.00010765161361116079,0.00010756603853157257,7.250756343630139e-05,
