x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,4.039727670060272e-05,4.039727670060272e-05,0.22716764534523437,0.6206203890189895,0.6206203890189895,0.6206203890189895,0.6206203890189895,0.6206203890189895,
error_ratio_std,1.64119178435721e-05,1.64119178435721e-05,0.24708075734850557,0.2914390563733972,0.2914390563733972,0.2914390563733972,0.2914390563733972,0.2914390563733972,
N,1,1,1,1,1,1,1,1,
depth,7,7,7,7,7,7,7,7,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,0.0004487037658691406,
time std(ideal),2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,2.1056558767146698e-05,
time(noise),0.001232147216796875,0.001232147216796875,0.001232147216796875,0.001232147216796875,0.001232147216796875,0.001232147216796875,0.001232147216796875,0.001232147216796875,
time std(noise),2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,2.377102183518844e-05,
time(LRET),0.001542965571085612,0.0015594959259033203,0.0015286604563395183,0.000982522964477539,0.0009597937266031901,0.0009554227193196615,0.000976880391438802,0.0009512901306152344,
time std(LRET),0.00015887008297874077,0.00014751310276469746,0.0002661754059545723,2.9143684815379702e-05,1.6915215245559e-05,7.185155265996111e-06,1.4023300806753019e-05,8.920806376395086e-07,
