x,0.0001,
error_ratio_avg,0.08793733803775937,
error_ratio_std,0.0034041776024863715,
N,9,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.004469394683837891,
time std(ideal),9.373782532296423e-05,
time(noise),7.362100998560588,
time std(noise),0.006181230972513712,
time(LRET),0.4975712299346924,
time std(LRET),0.053393215564506005,
