x,0.0001,
error_ratio_avg,0.1424161742095581,
error_ratio_std,0.001390275891077435,
N,12,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.16383147239685059,
time std(ideal),4.149076996626218e-05,
time(noise),885.6723486582438,
time std(noise),3.8664111177670035,
time(LRET),8.9802295366923,
time std(LRET),1.3322493416931651,
