x,0.0001,
error_ratio_avg,0.10693871390008684,
error_ratio_std,0.003579945480293061,
N,10,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.012542247772216797,
time std(ideal),0.00028134220725325884,
time(noise),35.735655307769775,
time std(noise),0.15054570096386563,
time(LRET),0.962679386138916,
time std(LRET),0.18747637115644433,
