x,0.0001,
error_ratio_avg,0.024555239912755187,
error_ratio_std,0.004633790464381482,
N,9,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.0030891100565592446,
time std(ideal),0.00021435278521925153,
time(noise),1.9533511797587078,
time std(noise),0.0020258987171160527,
time(LRET),0.1306304931640625,
time std(LRET),0.0076427593097010285,
