x,0.0001,
error_ratio_avg,0.05709199655300476,
error_ratio_std,0.0058300332655670025,
N,13,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.5721797943115234,
time std(ideal),0.0001021658154203723,
time(noise),748.7784329255422,
time std(noise),1.8090489273025638,
time(LRET),2.3994582494099936,
time std(LRET),0.08102462105545684,
