x,0.0001,
error_ratio_avg,0.04579592062123112,
error_ratio_std,0.0164280606282085,
N,11,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.0431670347849528,
time std(ideal),0.000178549606493346,
time(noise),40.77452826499939,
time std(noise),0.0156370862790321,
time(LRET),0.5186009407043457,
time std(LRET),0.09316478064495869,
