x,0.0001,
error_ratio_avg,0.05478252964987771,
error_ratio_std,0.012771043747757794,
N,12,
depth,1,
gamma,0.001,
epsilon,0.0001,
time(ideal),0.16298309961954752,
time std(ideal),0.00011982288332256801,
time(noise),175.86744920412698,
time std(noise),0.22327019976144125,
time(LRET),1.1125245889027913,
time std(LRET),0.0679040285507245,
