x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,4.3519089847856946e-05,3.2911716925576756e-05,4.0113772471583424e-05,1.0108158796838111,1.0108078571233277,1.0108143191343772,1.0108127170820744,1.0108131112919982,
error_ratio_std,8.576347607740607e-06,2.2258723122766995e-06,2.6009050232203273e-06,0.02533236711743376,0.0253370778500006,0.02533665783513953,0.025325987595827944,0.025329392084285158,
N,3,3,3,3,3,3,3,3,
depth,11,11,11,11,11,11,11,11,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,0.0008141199747721354,
time std(ideal),5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,5.792781050302739e-05,
time(noise),0.004031260808308919,0.004031260808308919,0.004031260808308919,0.004031260808308919,0.004031260808308919,0.004031260808308919,0.004031260808308919,0.004031260808308919,
time std(noise),4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,4.10386335771414e-05,
time(LRET),0.00424504280090332,0.004235108693440755,0.00427858034769694,0.0049288272857666016,0.0049286683400472,0.00495139757792155,0.004934549331665039,0.0049169063568115234,
time std(LRET),7.310500974671998e-05,0.00010426088050210141,5.790556387791788e-05,7.458298182892345e-05,6.897520871186289e-05,5.2530538286433886e-05,7.837047535845567e-05,6.613813320460045e-05,
