x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.04337611106439689,0.046937837239922925,0.08305106754564424,0.9894316361276895,1.0148906974019891,1.0148912927657119,1.0148865247581556,1.0148934604141198,
error_ratio_std,0.005139110188605478,0.006707399900254394,0.028193817613711782,0.048091325214787956,0.016529202131764977,0.016518858605059274,0.01653564750057977,0.016533396182715935,
N,9,9,9,9,9,9,9,9,
depth,11,11,11,11,11,11,11,11,
gamma,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.003909905751546224,0.003909905751546224,0.003909905751546224,0.003909905751546224,0.003909905751546224,0.003909905751546224,0.003909905751546224,0.003909905751546224,
time std(ideal),0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,0.00018074972878878595,
time(noise),3.6505069732666016,3.6505069732666016,3.6505069732666016,3.6505069732666016,3.6505069732666016,3.6505069732666016,3.6505069732666016,3.6505069732666016,
time std(noise),0.01430824366894639,0.01430824366894639,0.01430824366894639,0.01430824366894639,0.01430824366894639,0.01430824366894639,0.01430824366894639,0.01430824366894639,
time(LRET),0.4002668857574463,0.380343755086263,0.33850789070129395,0.04816309611002604,0.025121132532755535,0.024885098139444988,0.02463809649149577,0.024753332138061523,
time std(LRET),0.04808927172863697,0.07512353460618329,0.09537642025628754,0.02870921861439429,0.0006413248043669824,0.0002650260563056088,0.0004732562686002646,0.0002575632132440605,
