x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.0205225184906764,0.06305572314679866,0.12914283424831277,0.1432036051372846,1.0108325613344753,1.0108313678967003,1.010831070759604,1.0108317861450022,
error_ratio_std,0.001998641312251604,0.005954180406271366,0.009557110177646185,0.013086674513834402,0.010375972920959275,0.0103766680743837,0.010376833470042798,0.010377394784445267,
N,13,13,13,13,13,13,13,13,
depth,9,9,9,9,9,9,9,9,
gamma,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.5813138484954834,0.5813138484954834,0.5813138484954834,0.5813138484954834,0.5813138484954834,0.5813138484954834,0.5813138484954834,0.5813138484954834,
time std(ideal),0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,0.0018916104923869768,
time(noise),1158.1438511212666,1158.1438511212666,1158.1438511212666,1158.1438511212666,1158.1438511212666,1158.1438511212666,1158.1438511212666,1158.1438511212666,
time std(noise),7.970632185104052,7.970632185104052,7.970632185104052,7.970632185104052,7.970632185104052,7.970632185104052,7.970632185104052,7.970632185104052,
time(LRET),56.08527612686157,37.432221015294395,20.138210773468018,17.806806802749634,0.4684336185455322,0.6094604333241781,0.6816295782725016,0.5126907825469971,
time std(LRET),12.802499000288213,14.634256706498821,3.5792553207737026,3.1948977967040313,0.0070989398050970475,0.11508913893834191,0.10148684159366993,0.05313938403449507,
