x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.00016769249724691538,0.00016872660845650513,0.00016561328086606275,0.00016840178231611468,1.0267290131400026,1.0267296237637076,1.026730264742188,1.0267303569368886,
error_ratio_std,1.8563015969426673e-05,1.3205841391161452e-05,1.4490797961215347e-05,1.843784451372579e-05,0.027061535003077165,0.02706452536172352,0.027064005171132714,0.027063800426281537,
N,3,3,3,3,3,3,3,3,
depth,7,7,7,7,7,7,7,7,
gamma,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,0.0005057652791341146,
time std(ideal),2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,2.2244452010510502e-05,
time(noise),0.002595663070678711,0.002595663070678711,0.002595663070678711,0.002595663070678711,0.002595663070678711,0.002595663070678711,0.002595663070678711,0.002595663070678711,
time std(noise),4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,4.529994830557473e-05,
time(LRET),0.0027381579081217446,0.0027254422505696616,0.0027538140614827475,0.0027499993642171225,0.003133058547973633,0.003111600875854492,0.0031380653381347656,0.0031387011210123696,
time std(LRET),5.0019185015456436e-05,3.1467840542784845e-05,6.10653650177614e-05,8.165533712987377e-05,3.8997778447170954e-05,2.937100142371081e-05,5.692198846384963e-05,4.970339641877177e-05,
