x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.021296657645914985,0.062303703811447786,0.10042164223201795,0.129462379422253,1.0186038794584824,1.0186054742571626,1.018607913927662,1.018606345236256,
error_ratio_std,0.002052271237003196,0.005147039072715486,0.011931044009393588,0.02940648729190662,0.026364263151908863,0.026364897281086742,0.02636875280682073,0.026364750989494156,
N,9,9,9,9,9,9,9,9,
depth,9,9,9,9,9,9,9,9,
gamma,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,0.0031821727752685547,
time std(ideal),0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,0.0001569323175192358,
time(noise),2.9975055853525796,2.9975055853525796,2.9975055853525796,2.9975055853525796,2.9975055853525796,2.9975055853525796,2.9975055853525796,2.9975055853525796,
time std(noise),0.018782890011805997,0.018782890011805997,0.018782890011805997,0.018782890011805997,0.018782890011805997,0.018782890011805997,0.018782890011805997,0.018782890011805997,
time(LRET),3.5555032094319663,1.0401216348012288,0.3029185930887858,0.3198729356129964,0.018342256546020508,0.0184477965037028,0.01834734280904134,0.01833828290303548,
time std(LRET),0.3619594967107259,0.11051332314210403,0.06176639788885182,0.07714896936694327,9.730302020527808e-05,0.00019787998389756537,7.32118028347842e-05,8.578306513476667e-05,
