x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
error_ratio_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
N,1,1,1,1,1,1,1,1,
depth,13,13,13,13,13,13,13,13,
gamma,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,0.0003857612609863281,
time std(ideal),1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,1.2747407058565408e-05,
time(noise),0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,0.0014176368713378906,
time std(noise),2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,2.2499944186027576e-05,
time(LRET),0.0014260609944661458,0.0014057159423828125,0.0014231204986572266,0.0014031728108723958,0.0014305909474690754,0.001409769058227539,0.0014181137084960938,0.0014231204986572266,
time std(LRET),9.667637378285675e-06,2.2294368224260254e-05,1.110119507486612e-05,1.5379179105023557e-05,1.3283621645274533e-05,2.8717977234568186e-05,1.1922518306322448e-05,3.465089593056088e-05,
