x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,1.4034576431864836e-06,0.0002577942443926646,0.0002756759827124673,0.00032510847085530375,0.00027590690064523783,1.010963866283276,1.0109645241904632,1.0109640881343829,
error_ratio_std,7.062600896195128e-07,4.376432933051075e-05,5.2357300440925414e-05,1.9509121498436843e-05,5.311010475747992e-05,0.027411285034339268,0.02741096919331884,0.027410182385370355,
N,3,3,3,3,3,3,3,3,
depth,11,11,11,11,11,11,11,11,
gamma,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,0.0007971922556559244,
time std(ideal),6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,6.713824666375074e-05,
time(noise),0.003996133804321289,0.003996133804321289,0.003996133804321289,0.003996133804321289,0.003996133804321289,0.003996133804321289,0.003996133804321289,0.003996133804321289,
time std(noise),6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,6.513701466434645e-05,
time(LRET),0.004266579945882161,0.004242340723673503,0.00426483154296875,0.004251321156819661,0.0042531490325927734,0.0049237410227457685,0.004917144775390625,0.004927476247151692,
time std(LRET),5.630729226531219e-05,9.389583003084951e-05,5.644061559349131e-05,5.669963870222381e-05,5.2172101398578005e-05,7.368955657897615e-05,3.527520849655833e-05,5.1507733133531165e-05,
