x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,2.008770711620116e-06,0.0013831446053378532,0.0013832917899021966,0.0008472334592524609,0.000845609735140309,1.0000032878325713,1.0000032878325713,1.0000032878325713,
error_ratio_std,5.16745088500227e-07,0.00020967437025910706,0.0002095500373685266,0.0005997282442123116,0.000599364840863602,3.3971653906172895e-06,3.3971653906172895e-06,3.3971653906172895e-06,
N,3,3,3,3,3,3,3,3,
depth,3,3,3,3,3,3,3,3,
gamma,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,0.0002410411834716797,
time std(ideal),1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,1.4282579685937447e-05,
time(noise),0.001175244649251302,0.001175244649251302,0.001175244649251302,0.001175244649251302,0.001175244649251302,0.001175244649251302,0.001175244649251302,0.001175244649251302,
time std(noise),1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,1.0964374809134354e-05,
time(LRET),0.0012878576914469402,0.0013553301493326824,0.0013247330983479817,0.0013378461201985676,0.0012954076131184895,0.0014390150705973308,0.0014124711354573567,0.0014386177062988281,
time std(LRET),2.846770638395568e-05,5.1774479069289226e-05,2.292650820056257e-05,2.3534971961966965e-05,3.0567414929827585e-05,3.7331778418494544e-05,2.5868385312970156e-05,2.31703936810328e-05,
