x,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
error_ratio_avg,1.837014590416907e-05,0.0026699112839543952,0.019464769133287912,0.09485157814832916,0.10548366754182241,1.0097118132454357,1.009712035000936,1.0097118132454357,
error_ratio_std,2.8161053250899784e-06,0.0005347749518185466,0.0037974553411301145,0.003228778156846545,0.015398410721318777,0.013739215206620465,0.013739528816254877,0.013739215206620465,
N,5,5,5,5,5,5,5,5,
depth,5,5,5,5,5,5,5,5,
gamma,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
epsilon,3e-05,0.0001,0.0003,0.001,0.003,0.01,0.03,0.1,
time(ideal),0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,0.0005698998769124349,
time std(ideal),5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,5.4347002455318934e-05,
time(noise),0.00787679354349772,0.00787679354349772,0.00787679354349772,0.00787679354349772,0.00787679354349772,0.00787679354349772,0.00787679354349772,0.00787679354349772,
time std(noise),9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,9.863756941297434e-05,
time(LRET),0.008108695348103842,0.008315006891886393,0.008620659510294596,0.008980035781860352,0.009094874064127604,0.0038831233978271484,0.003861586252848307,0.0038491090138753257,
time std(LRET),0.00028737106944306824,0.00038541651170106154,2.9578214005434258e-05,0.00023992918205455253,0.00029236750587430504,5.887474748062131e-05,6.201613061438576e-05,3.360057621041123e-05,
